term,college,subject_code,subject_label,crn,course,section,title,course_type,meeting_dates,time,days,hours,room,instructor,seats,enrolled,exam_meeting_dates,exam_time,exam_days,exam_room,description
202610,ALL,COMP,Computer Science,4690,COMP 1101,1,Analytical Inquiry I,Lecture,05-JAN-2026 to 16-MAR-2026,10:00AM-11:50AM,"T,R",4,STURM 480,,31,31,17-MAR-2026 to 17-MAR-2026,10:00AM-11:50AM,T,STURM 480,
202610,ALL,COMP,Computer Science,5008,COMP 1101,2,Analytical Inquiry I,Lecture,05-JAN-2026 to 16-MAR-2026,2:00PM-3:50PM,"T,R",4,ECS 200,,30,7,17-MAR-2026 to 17-MAR-2026,2:00PM-3:50PM,T,ECS 200,
202610,ALL,COMP,Computer Science,3023,COMP 1202,1,Intro. to Computer Science II,Lecture/Lab,05-JAN-2026 to 16-MAR-2026,10:00AM-10:50AM,"T,R",2,ECS 300,"Leutenegger, Scott T.",35,22,,,,,
202610,ALL,COMP,Computer Science,3024,COMP 1202,2,Intro. to Computer Science II,Lecture/Lab,05-JAN-2026 to 16-MAR-2026,11:00AM-11:50AM,"T,R",2,ECS 300,"Leutenegger, Scott T.",35,17,,,,,
202610,ALL,COMP,Computer Science,3025,COMP 1202,4,Intro. to Computer Science II,Lecture/Lab,05-JAN-2026 to 16-MAR-2026,1:00PM-1:50PM,"T,R",2,ECS 301,"Leutenegger, Scott T.",39,39,,,,,
202610,ALL,COMP,Computer Science,3026,COMP 1351,1,Introduction to Programming I,Lecture/Lab,05-JAN-2026 to 16-MAR-2026,10:00AM-11:50AM,"T,R",3,ECS 401,"Hannum, Andrew T.",27,26,,,,,
202610,ALL,COMP,Computer Science,3031,COMP 1352,1,Introduction to Programming II,Lecture/Lab,05-JAN-2026 to 16-MAR-2026,10:00AM-11:50AM,"M,W",3,ECS 200,"Hannum, Andrew T.",30,28,,,,,
202610,ALL,COMP,Computer Science,3032,COMP 1352,3,Introduction to Programming II,Lecture/Lab,05-JAN-2026 to 16-MAR-2026,12:00PM-1:50PM,"M,W",3,ECS 200,"Anjum, Iffat",30,16,,,,,
202610,ALL,COMP,Computer Science,3033,COMP 1352,4,Introduction to Programming II,Lecture/Lab,05-JAN-2026 to 16-MAR-2026,12:00PM-1:50PM,"T,R",3,ECS 200,"Hossain, Ismail",20,5,,,,,
202610,ALL,COMP,Computer Science,3034,COMP 1352,5,Introduction to Programming II,Lecture/Lab,05-JAN-2026 to 16-MAR-2026,2:00PM-3:50PM,"M,W",3,ECS 400,"Kraft, Aaron R.",20,14,,,,,
202610,ALL,COMP,Computer Science,3360,COMP 2300,1,Discrete Structures in CS,Lecture,05-JAN-2026 to 16-MAR-2026,2:00PM-3:50PM,"T,R",4,ECS 301,"Stevens, Alexander L.",39,10,17-MAR-2026 to 17-MAR-2026,2:00PM-3:50PM,T,ECS 301,
202610,ALL,COMP,Computer Science,4285,COMP 2362,1,Systems II,Online/Distance,05-JAN-2026 to 16-MAR-2026,4:00PM-5:50PM,"M,W",4,,"Stevenson, Daniel E.",36,35,,,,,
202610,ALL,COMP,Computer Science,2119,COMP 2370,1,Data Struct. & Algorithms II,Lecture,05-JAN-2026 to 16-MAR-2026,10:00AM-11:50AM,"M,W",4,ECS 300,"Albow, Mohammed M.",39,37,18-MAR-2026 to 18-MAR-2026,10:00AM-11:50AM,W,ECS 300,
202610,ALL,COMP,Computer Science,2797,COMP 2370,2,Data Struct. & Algorithms II,Lecture,05-JAN-2026 to 16-MAR-2026,12:00PM-1:50PM,"M,W",4,ECS 301,"Hossain, Ismail",40,12,18-MAR-2026 to 18-MAR-2026,12:00PM-1:50PM,W,ECS 301,
202610,ALL,COMP,Computer Science,3325,COMP 2381,1,Object-Oriented Software Dev.,Lecture/Lab,05-JAN-2026 to 16-MAR-2026,10:00AM-11:50AM,"T,R",4,ECS 301,"Taami, Tania",25,9,,,,,
202610,ALL,COMP,Computer Science,3618,COMP 2701,1,Topics in Computer Science,Online/Distance,05-JAN-2026 to 16-MAR-2026,,,1,,"Rutherford, Matthew J.",50,10,,,,,
202610,ALL,COMP,Computer Science,3029,COMP 3004,1,Foundations in Discrete/Algo,Lecture/Lab,05-JAN-2026 to 16-MAR-2026,5:00PM-6:50PM,"M,W",4,ECS 201,"Stevens, Alexander L.",25,14,,,,,
202610,ALL,COMP,Computer Science,3901,COMP 3005,1,Foundation: Python Programming,Online/Distance,05-JAN-2026 to 16-MAR-2026,5:00PM-6:50PM,W,4,,,30,10,,,,,
202610,ALL,COMP,Computer Science,2580,COMP 3006,1,Python Software Development,Lecture,05-JAN-2026 to 16-MAR-2026,7:00PM-8:50PM,"M,W",4,ECS 200,"Hamed, Ahmed Abdeen",30,22,,,,,
202610,ALL,COMP,Computer Science,2573,COMP 3006,101,Python Software Development,Online/Distance,05-JAN-2026 to 16-MAR-2026,5:00PM-6:50PM,R,4,,"Connin, Sean L.",25,21,,,,,
202610,ALL,COMP,Computer Science,4984,COMP 3009,1,Applied Math for DS and AI,Lecture,05-JAN-2026 to 16-MAR-2026,7:00PM-8:50PM,"M,W",4,ECS 201,"Kossek, Wojciech K.",20,9,,,,,
202610,ALL,COMP,Computer Science,5035,COMP 3009,101,Applied Math for DS and AI,Online/Distance,05-JAN-2026 to 16-MAR-2026,7:00PM-8:50PM,M,4,,"Sawle, Paul L.",20,11,,,,,
202610,ALL,COMP,Computer Science,1330,COMP 3200,1,Discrete Structures,Lecture,05-JAN-2026 to 16-MAR-2026,12:00PM-1:50PM,"T,R",4,STURM 454,"Lopez, Mario A.",30,24,,,,,
202610,ALL,COMP,Computer Science,5053,COMP 3334,1,Parallel & Distrib Comp DSAI,Lecture,05-JAN-2026 to 16-MAR-2026,5:00PM-6:50PM,"M,W",4,ECS 200,"Kraft, Aaron R.",12,8,18-MAR-2026 to 18-MAR-2026,5:00PM-6:50PM,W,ECS 200,
202610,ALL,COMP,Computer Science,4996,COMP 3352,1,Elements of Compiler Design,Lecture,05-JAN-2026 to 16-MAR-2026,10:00AM-11:50AM,"T,R",4,ECS 400,"Anjum, Iffat",28,28,17-MAR-2026 to 17-MAR-2026,10:00AM-11:50AM,T,ECS 400,
202610,ALL,COMP,Computer Science,4287,COMP 3372,1,Advanced Algorithms,Lecture,05-JAN-2026 to 16-MAR-2026,4:00PM-5:50PM,"T,R",4,ECS 200,"Lopez, Mario A.",30,5,,,,,
202610,ALL,COMP,Computer Science,3318,COMP 3381,1,Software Engineering I,Lecture,05-JAN-2026 to 16-MAR-2026,4:00PM-5:50PM,"T,R",4,ECS 201,"Rutherford, Matthew J.",30,14,17-MAR-2026 to 17-MAR-2026,4:00PM-5:50PM,T,ECS 201,
202610,ALL,COMP,Computer Science,3824,COMP 3410,1,Web Programming I,Lecture,05-JAN-2026 to 16-MAR-2026,12:00PM-1:50PM,"M,W",4,ECS 400,"Hannum, Andrew T.",29,31,18-MAR-2026 to 18-MAR-2026,12:00PM-1:50PM,W,ECS 400,
202610,ALL,COMP,Computer Science,5060,COMP 3441,1,Probability and Statistics 1,Lecture,05-JAN-2026 to 16-MAR-2026,5:00PM-6:50PM,"T,R",4,CMK 301,"Durso, Catherine S.",5,5,17-MAR-2026 to 17-MAR-2026,5:00PM-6:50PM,T,CMK 301,
202610,ALL,COMP,Computer Science,5009,COMP 3490,1,Understanding AI,Lecture,05-JAN-2026 to 16-MAR-2026,4:00PM-5:50PM,"T,R",4,ECS 410,"Xie, Benjamin X.",30,7,17-MAR-2026 to 17-MAR-2026,4:00PM-5:50PM,T,ECS 410,
202610,ALL,COMP,Computer Science,4689,COMP 3701,1,Topics in Computer Graphics,Lecture,05-JAN-2026 to 16-MAR-2026,2:00PM-3:50PM,"M,W",4,ECS 300,"Leutenegger, Scott T.",40,32,18-MAR-2026 to 18-MAR-2026,2:00PM-3:50PM,W,ECS 300,
202610,ALL,COMP,Computer Science,4921,COMP 3703,1,Topics-Artificial Intelligence,Lecture,05-JAN-2026 to 16-MAR-2026,7:00PM-8:50PM,"T,R",4,ECS 200,"Petrehn, Sydney M.",10,8,,,,,
202610,ALL,COMP,Computer Science,3952,COMP 3705,2,Topics in Computer Science,Lecture,05-JAN-2026 to 16-MAR-2026,5:00PM-6:50PM,"T,R",4,ECS 300,"Dewri, Rinku",15,15,,,,,
202610,ALL,COMP,Computer Science,4691,COMP 3705,4,Topics in Computer Science,Lecture,05-JAN-2026 to 16-MAR-2026,10:00AM-11:50AM,"M,W",4,ECS 201,"Edgington, Jeffrey M.",31,27,18-MAR-2026 to 18-MAR-2026,10:00AM-11:50AM,W,ECS 201,
202610,ALL,COMP,Computer Science,4692,COMP 3705,6,Topics in Computer Science,Lecture,05-JAN-2026 to 16-MAR-2026,2:00PM-3:50PM,"T,R",4,ECS 400,"Taami, Tania",30,16,17-MAR-2026 to 17-MAR-2026,2:00PM-3:50PM,T,ECS 400,
202610,ALL,COMP,Computer Science,4693,COMP 3705,7,Topics in Computer Science,Lecture,05-JAN-2026 to 16-MAR-2026,2:00PM-3:50PM,"M,W",4,ECS 200,"Hamed, Ahmed Abdeen",29,27,18-MAR-2026 to 18-MAR-2026,2:00PM-3:50PM,W,ECS 200,
202610,ALL,COMP,Computer Science,4696,COMP 3705,10,Topics in Computer Science,Lecture,05-JAN-2026 to 16-MAR-2026,12:00PM-1:50PM,"M,W",4,ECS 201,"Oleson, Alannah",15,10,18-MAR-2026 to 18-MAR-2026,12:00PM-1:50PM,W,ECS 201,
202610,ALL,COMP,Computer Science,4273,COMP 3820,1,Intro to Game Programming,Lecture/Lab,05-JAN-2026 to 16-MAR-2026,6:00PM-7:50PM,"M,W",4,ECS 358,"Dunagan, Ryan A.",20,10,,,,,
202610,ALL,COMP,Computer Science,4274,COMP 3822,1,Game Programming II,Lecture,05-JAN-2026 to 16-MAR-2026,6:00PM-7:50PM,"T,R",4,ECS 358,"Dunagan, Ryan A.",20,9,17-MAR-2026 to 17-MAR-2026,6:00PM-7:50PM,T,ECS 358,
202610,ALL,COMP,Computer Science,2013,COMP 3832,1,Game Capstone I,Lecture,05-JAN-2026 to 16-MAR-2026,6:00PM-8:50PM,W,4,ECS 400,"Gansciu, Serban B.",10,10,19-MAR-2026 to 19-MAR-2026,6:00PM-7:50PM,R,ECS 400,
202610,ALL,COMP,Computer Science,1730,COMP 3904,0,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,05-JAN-2026 to 16-MAR-2026,,,0,,"Sawle, Paul L.",0,0,,,,,
202610,ALL,COMP,Computer Science,2473,COMP 3904,0,Internship/Co-Op in Computing,,,,,0,,,0,0,,,,,
202610,ALL,COMP,Computer Science,3052,COMP 3904,1,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,05-JAN-2026 to 16-MAR-2026,,,0,,"Dewri, Rinku",15,0,,,,,
202610,ALL,COMP,Computer Science,3351,COMP 3904,2,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,05-JAN-2026 to 16-MAR-2026,,,0,,"Connin, Sean L.",1,0,,,,,
202610,ALL,COMP,Computer Science,2170,COMP 3904,6,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,05-JAN-2026 to 16-MAR-2026,,,0,,,1,0,,,,,
202610,ALL,COMP,Computer Science,2180,COMP 3904,11,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,05-JAN-2026 to 16-MAR-2026,,,4,,,1,0,,,,,
202610,ALL,COMP,Computer Science,2313,COMP 3904,12,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,05-JAN-2026 to 16-MAR-2026,6:00PM-10:00PM,F,0,,"Durso, Catherine S.",1,0,,,,,
202610,ALL,COMP,Computer Science,2472,COMP 3904,20,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,05-JAN-2026 to 16-MAR-2026,,,0,,,15,0,,,,,
202610,ALL,COMP,Computer Science,2474,COMP 3904,22,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,05-JAN-2026 to 16-MAR-2026,,,0,,"Evans, Nathan S.",15,0,,,,,
202610,ALL,COMP,Computer Science,2613,COMP 3904,23,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,05-JAN-2026 to 16-MAR-2026,,,0,,"Albow, Mohammed M.",15,1,,,,,
202610,ALL,COMP,Computer Science,2621,COMP 3904,24,Internship/Co-Op in Computing,Internship/Externship/Coop Ed.,05-JAN-2026 to 16-MAR-2026,,,0,,"Lopez, Mario A.",15,0,,,,,
202610,ALL,COMP,Computer Science,1878,COMP 3995,1,Independent Research,,,,,1,,,0,0,,,,,
202610,ALL,COMP,Computer Science,3324,COMP 4334,1,Parallel & Distrib Comp DSAI,Lecture,05-JAN-2026 to 16-MAR-2026,5:00PM-6:50PM,"M,W",4,ECS 200,"Kraft, Aaron R.",17,9,18-MAR-2026 to 18-MAR-2026,5:00PM-6:50PM,W,ECS 200,
202610,ALL,COMP,Computer Science,2789,COMP 4334,101,Parallel & Distrib Comp DSAI,Online/Distance,05-JAN-2026 to 16-MAR-2026,7:00PM-8:50PM,R,4,,"Mashinchi, Navid",25,4,,,,,
202610,ALL,COMP,Computer Science,5011,COMP 4372,1,Advanced Algorithms,Lecture,05-JAN-2026 to 16-MAR-2026,4:00PM-5:50PM,"T,R",4,ECS 200,"Lopez, Mario A.",5,6,,,,,
202610,ALL,COMP,Computer Science,2790,COMP 4432,101,Machine Learning,Online/Distance,05-JAN-2026 to 16-MAR-2026,7:00PM-8:50PM,T,4,,"Sawle, Paul L.",25,12,,,,,
202610,ALL,COMP,Computer Science,2791,COMP 4433,101,Data Visualization,Online/Distance,05-JAN-2026 to 16-MAR-2026,7:00PM-8:50PM,R,4,,"Siebrase, Benjamin E.",25,10,,,,,
202610,ALL,COMP,Computer Science,2213,COMP 4441,1,Probability and Statistics 1,Lecture,05-JAN-2026 to 16-MAR-2026,5:00PM-6:50PM,"T,R",4,CMK 301,"Durso, Catherine S.",25,6,17-MAR-2026 to 17-MAR-2026,5:00PM-6:50PM,T,CMK 301,
202610,ALL,COMP,Computer Science,2578,COMP 4441,101,Probability and Statistics 1,Online/Distance,05-JAN-2026 to 16-MAR-2026,5:00PM-6:50PM,W,4,,,25,25,,,,,
202610,ALL,COMP,Computer Science,2794,COMP 4449,101,DS & AI Capstone,Online/Distance,05-JAN-2026 to 16-MAR-2026,7:00PM-8:50PM,W,4,,"Rasool, Rahim",25,6,,,,,
202610,ALL,COMP,Computer Science,5010,COMP 4490,1,Understanding AI,Lecture,05-JAN-2026 to 16-MAR-2026,4:00PM-5:50PM,"T,R",4,ECS 410,"Xie, Benjamin X.",20,0,17-MAR-2026 to 17-MAR-2026,4:00PM-5:50PM,T,ECS 410,
202610,ALL,COMP,Computer Science,5061,COMP 4520,1,Advanced Machine Learning,Lecture,05-JAN-2026 to 16-MAR-2026,10:00AM-11:50AM,"T,R",4,SIE 3120,"Mahoor, Mohammad H.",10,10,,,,,
202610,ALL,COMP,Computer Science,3334,COMP 4531,101,Deep Learning,Online/Distance,05-JAN-2026 to 16-MAR-2026,5:00PM-6:50PM,T,4,,"Dalton, Donald A.",25,12,,,,,
202610,ALL,COMP,Computer Science,2579,COMP 4581,101,Algorithms for DS & AI,Online/Distance,05-JAN-2026 to 16-MAR-2026,5:00PM-6:50PM,R,4,,"Kossek, Wojciech K.",25,5,,,,,
202610,ALL,COMP,Computer Science,4916,COMP 4703,1,Adv Topics-Artificial Intell,Lecture,05-JAN-2026 to 16-MAR-2026,7:00PM-8:50PM,"T,R",4,ECS 200,"Petrehn, Sydney M.",20,9,,,,,
202610,ALL,COMP,Computer Science,4289,COMP 4705,3,Advanced Topics-Programming,Lecture,05-JAN-2026 to 16-MAR-2026,5:00PM-6:50PM,"T,R",4,ECS 300,"Dewri, Rinku",25,10,,,,,
202610,ALL,COMP,Computer Science,5144,COMP 4705,4,Advanced Topics-Programming,Lecture,05-JAN-2026 to 16-MAR-2026,2:00PM-3:50PM,"M,W",4,ECS 201,"Hamed, Ahmed Abdeen",0,1,,,,,
202610,ALL,COMP,Computer Science,3102,COMP 4799,0,Cybersecurity Capstone,,,,,1,,,0,0,,,,,
202610,ALL,COMP,Computer Science,2622,COMP 4991,0,Independent Study,,,,,1,,,0,0,,,,,
202610,ALL,COMP,Computer Science,1490,COMP 4991,0,Independent Study,,,,,1,,,0,0,,,,,
202610,ALL,COMP,Computer Science,1803,COMP 4995,0,Independent Research,Independent Study/Research,05-JAN-2026 to 16-MAR-2026,,,1,,,0,0,,,,,
202610,ALL,COMP,Computer Science,2631,COMP 4995,0,Independent Research,,,,,4,,,1,0,,,,,
202610,ALL,COMP,Computer Science,2077,COMP 4995,0,Independent Research,,,,,4,,,1,0,,,,,
202610,ALL,COMP,Computer Science,1371,COMP 5991,0,Independent Study,,,,,1,,,0,0,,,,,
202610,ALL,COMP,Computer Science,1388,COMP 5995,0,Independent Research,,,,,1,,,0,0,,,,,
202610,ALL,COMP,Computer Science,2453,COMP 5995,0,Independent Research,,,,,1,,,0,0,,,,,
